,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
860,43-4140,New Accounts Clerks,broad,41630.0,2.7,17.54,36480.0,0.6,12.5,14.13,16.82,19.84,24.04,25990.0,29390.0,34990.0,41260.0,50010.0,,,2016
861,43-4141,New Accounts Clerks,detailed,41630.0,2.7,17.54,36480.0,0.6,12.5,14.13,16.82,19.84,24.04,25990.0,29390.0,34990.0,41260.0,50010.0,,,2016
862,43-4150,Order Clerks,broad,176850.0,1.6,16.9,35160.0,0.5,10.01,12.48,16.04,20.2,25.06,20820.0,25960.0,33370.0,42010.0,52130.0,,,2016
863,43-4151,Order Clerks,detailed,176850.0,1.6,16.9,35160.0,0.5,10.01,12.48,16.04,20.2,25.06,20820.0,25960.0,33370.0,42010.0,52130.0,,,2016
864,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,137150.0,0.7,19.28,40100.0,0.2,12.43,15.48,18.76,22.86,27.13,25860.0,32190.0,39020.0,47560.0,56440.0,,,2016
865,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,137150.0,0.7,19.28,40100.0,0.2,12.43,15.48,18.76,22.86,27.13,25860.0,32190.0,39020.0,47560.0,56440.0,,,2016
866,43-4170,Receptionists and Information Clerks,broad,997770.0,0.5,14.0,29120.0,0.2,9.39,10.91,13.42,16.48,19.41,19530.0,22700.0,27920.0,34280.0,40380.0,,,2016
867,43-4171,Receptionists and Information Clerks,detailed,997770.0,0.5,14.0,29120.0,0.2,9.39,10.91,13.42,16.48,19.41,19530.0,22700.0,27920.0,34280.0,40380.0,,,2016
868,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,146350.0,2.9,18.29,38050.0,1.1,10.31,12.42,16.94,24.75,28.49,21440.0,25840.0,35230.0,51490.0,59270.0,,,2016
869,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,146350.0,2.9,18.29,38050.0,1.1,10.31,12.42,16.94,24.75,28.49,21440.0,25840.0,35230.0,51490.0,59270.0,,,2016
870,43-4190,Miscellaneous Information and Record Clerks,broad,166850.0,1.2,19.28,40090.0,0.3,11.94,14.79,18.87,23.1,27.24,24830.0,30760.0,39260.0,48040.0,56650.0,,,2016
871,43-4199,"Information and Record Clerks, All Other",detailed,166850.0,1.2,19.28,40090.0,0.3,11.94,14.79,18.87,23.1,27.24,24830.0,30760.0,39260.0,48040.0,56650.0,,,2016
872,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,4101520.0,0.3,16.42,34150.0,0.2,9.24,10.81,14.63,20.2,27.87,19220.0,22490.0,30430.0,42010.0,57970.0,,,2016
873,43-5010,Cargo and Freight Agents,broad,88920.0,2.8,21.27,44250.0,0.9,11.86,15.69,20.15,25.53,30.93,24660.0,32630.0,41920.0,53100.0,64340.0,,,2016
874,43-5011,Cargo and Freight Agents,detailed,88920.0,2.8,21.27,44250.0,0.9,11.86,15.69,20.15,25.53,30.93,24660.0,32630.0,41920.0,53100.0,64340.0,,,2016
875,43-5020,Couriers and Messengers,broad,74120.0,2.5,14.39,29920.0,0.7,9.26,10.74,13.54,17.21,21.37,19260.0,22330.0,28170.0,35800.0,44440.0,,,2016
876,43-5021,Couriers and Messengers,detailed,74120.0,2.5,14.39,29920.0,0.7,9.26,10.74,13.54,17.21,21.37,19260.0,22330.0,28170.0,35800.0,44440.0,,,2016
877,43-5030,Dispatchers,broad,293090.0,0.9,19.79,41150.0,0.4,11.42,14.29,18.4,23.84,30.12,23760.0,29710.0,38260.0,49590.0,62640.0,,,2016
878,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,95170.0,0.9,19.74,41070.0,0.4,12.07,14.82,18.69,23.83,29.46,25100.0,30830.0,38870.0,49570.0,61270.0,,,2016
879,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,197910.0,1.2,19.8,41190.0,0.6,11.18,14.04,18.24,23.85,30.49,23260.0,29200.0,37940.0,49600.0,63420.0,,,2016
880,43-5040,"Meter Readers, Utilities",broad,34070.0,3.4,20.14,41890.0,0.8,11.03,13.77,18.72,25.24,31.72,22950.0,28630.0,38940.0,52500.0,65970.0,,,2016
881,43-5041,"Meter Readers, Utilities",detailed,34070.0,3.4,20.14,41890.0,0.8,11.03,13.77,18.72,25.24,31.72,22950.0,28630.0,38940.0,52500.0,65970.0,,,2016
882,43-5050,Postal Service Workers,broad,521750.0,0.0,24.07,50070.0,0.3,16.06,17.7,27.3,28.77,28.78,33410.0,36820.0,56790.0,59850.0,59860.0,,,2016
883,43-5051,Postal Service Clerks,detailed,82030.0,0.0,23.25,48360.0,0.2,15.63,19.13,27.3,27.31,27.88,32520.0,39790.0,56790.0,56800.0,57990.0,,,2016
884,43-5052,Postal Service Mail Carriers,detailed,328950.0,0.0,24.33,50610.0,0.2,16.07,17.69,27.94,28.78,29.37,33420.0,36800.0,58110.0,59860.0,61100.0,,,2016
885,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,110770.0,0.0,23.9,49710.0,0.4,15.63,18.39,27.03,27.31,27.55,32510.0,38250.0,56220.0,56800.0,57300.0,,,2016
886,43-5060,"Production, Planning, and Expediting Clerks",broad,321780.0,0.7,23.58,49050.0,0.3,13.53,17.2,22.48,28.64,35.74,28140.0,35770.0,46760.0,59560.0,74340.0,,,2016
887,43-5061,"Production, Planning, and Expediting Clerks",detailed,321780.0,0.7,23.58,49050.0,0.3,13.53,17.2,22.48,28.64,35.74,28140.0,35770.0,46760.0,59560.0,74340.0,,,2016
888,43-5070,"Shipping, Receiving, and Traffic Clerks",broad,676990.0,0.8,15.94,33150.0,0.2,10.1,12.11,14.99,18.75,23.44,21010.0,25190.0,31180.0,39010.0,48760.0,,,2016
889,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,676990.0,0.8,15.94,33150.0,0.2,10.1,12.11,14.99,18.75,23.44,21010.0,25190.0,31180.0,39010.0,48760.0,,,2016
890,43-5080,Stock Clerks and Order Fillers,broad,2016340.0,0.5,12.82,26670.0,0.2,8.74,9.71,11.46,14.79,19.11,18190.0,20190.0,23840.0,30760.0,39750.0,,,2016
891,43-5081,Stock Clerks and Order Fillers,detailed,2016340.0,0.5,12.82,26670.0,0.2,8.74,9.71,11.46,14.79,19.11,18190.0,20190.0,23840.0,30760.0,39750.0,,,2016
892,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,74460.0,2.1,14.94,31080.0,0.5,9.43,10.82,13.84,17.92,22.73,19610.0,22510.0,28790.0,37260.0,47280.0,,,2016
893,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,74460.0,2.1,14.94,31080.0,0.5,9.43,10.82,13.84,17.92,22.73,19610.0,22510.0,28790.0,37260.0,47280.0,,,2016
894,43-6000,Secretaries and Administrative Assistants,minor,3675140.0,0.3,19.39,40330.0,0.1,11.02,13.93,17.9,23.48,29.92,22930.0,28960.0,37230.0,48830.0,62230.0,,,2016
895,43-6010,Secretaries and Administrative Assistants,broad,3675140.0,0.3,19.39,40330.0,0.1,11.02,13.93,17.9,23.48,29.92,22930.0,28960.0,37230.0,48830.0,62230.0,,,2016
896,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,631610.0,0.6,27.84,57910.0,0.2,16.77,21.04,26.86,33.74,39.94,34880.0,43770.0,55860.0,70190.0,83070.0,,,2016
897,43-6012,Legal Secretaries,detailed,191200.0,1.5,23.03,47900.0,0.8,12.97,16.11,21.24,28.56,36.31,26970.0,33510.0,44180.0,59410.0,75530.0,,,2016
898,43-6013,Medical Secretaries,detailed,556820.0,0.7,16.85,35060.0,0.3,11.16,13.32,16.22,19.42,23.91,23220.0,27710.0,33730.0,40400.0,49730.0,,,2016
899,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,2295510.0,0.3,17.38,36140.0,0.2,10.32,13.13,16.74,21.11,25.51,21470.0,27320.0,34820.0,43920.0,53060.0,,,2016
900,43-9000,Other Office and Administrative Support Workers,minor,3940510.0,0.3,16.31,33930.0,0.2,9.46,11.6,15.19,19.49,24.71,19680.0,24130.0,31590.0,40550.0,51400.0,,,2016
901,43-9010,Computer Operators,broad,46810.0,2.3,21.1,43880.0,0.7,11.71,15.44,20.32,26.79,30.5,24360.0,32120.0,42270.0,55730.0,63430.0,,,2016
902,43-9011,Computer Operators,detailed,46810.0,2.3,21.1,43880.0,0.7,11.71,15.44,20.32,26.79,30.5,24360.0,32120.0,42270.0,55730.0,63430.0,,,2016
903,43-9020,Data Entry and Information Processing Workers,broad,262040.0,1.1,16.24,33780.0,0.6,10.23,12.5,15.38,19.04,23.57,21290.0,26010.0,31980.0,39610.0,49030.0,,,2016
904,43-9021,Data Entry Keyers,detailed,194810.0,1.3,15.21,31640.0,0.3,10.01,11.94,14.47,17.86,21.81,20810.0,24840.0,30100.0,37150.0,45360.0,,,2016
905,43-9022,Word Processors and Typists,detailed,67230.0,2.0,19.22,39970.0,1.5,12.57,15.4,18.63,22.65,26.83,26140.0,32030.0,38740.0,47110.0,55810.0,,,2016
906,43-9030,Desktop Publishers,broad,13090.0,4.3,21.34,44380.0,1.1,11.17,15.35,19.76,26.57,33.79,23230.0,31920.0,41090.0,55280.0,70290.0,,,2016
907,43-9031,Desktop Publishers,detailed,13090.0,4.3,21.34,44380.0,1.1,11.17,15.35,19.76,26.57,33.79,23230.0,31920.0,41090.0,55280.0,70290.0,,,2016
908,43-9040,Insurance Claims and Policy Processing Clerks,broad,274350.0,1.7,19.61,40780.0,0.4,12.74,15.24,18.48,23.08,28.51,26510.0,31700.0,38430.0,48000.0,59310.0,,,2016
909,43-9041,Insurance Claims and Policy Processing Clerks,detailed,274350.0,1.7,19.61,40780.0,0.4,12.74,15.24,18.48,23.08,28.51,26510.0,31700.0,38430.0,48000.0,59310.0,,,2016
910,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,91530.0,3.0,14.7,30580.0,0.6,9.19,10.94,14.02,17.76,21.74,19110.0,22750.0,29160.0,36940.0,45220.0,,,2016
911,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,91530.0,3.0,14.7,30580.0,0.6,9.19,10.94,14.02,17.76,21.74,19110.0,22750.0,29160.0,36940.0,45220.0,,,2016
912,43-9060,"Office Clerks, General",broad,2955550.0,0.4,15.87,33010.0,0.2,9.28,11.2,14.7,19.01,24.24,19300.0,23300.0,30580.0,39530.0,50410.0,,,2016
913,43-9061,"Office Clerks, General",detailed,2955550.0,0.4,15.87,33010.0,0.2,9.28,11.2,14.7,19.01,24.24,19300.0,23300.0,30580.0,39530.0,50410.0,,,2016
914,43-9070,"Office Machine Operators, Except Computer",broad,58160.0,3.0,15.57,32390.0,0.6,9.87,11.7,14.64,18.5,23.19,20530.0,24340.0,30460.0,38470.0,48240.0,,,2016
915,43-9071,"Office Machine Operators, Except Computer",detailed,58160.0,3.0,15.57,32390.0,0.6,9.87,11.7,14.64,18.5,23.19,20530.0,24340.0,30460.0,38470.0,48240.0,,,2016
916,43-9080,Proofreaders and Copy Markers,broad,11430.0,5.3,19.06,39640.0,1.7,10.41,13.53,17.77,23.24,29.1,21660.0,28150.0,36960.0,48350.0,60530.0,,,2016
917,43-9081,Proofreaders and Copy Markers,detailed,11430.0,5.3,19.06,39640.0,1.7,10.41,13.53,17.77,23.24,29.1,21660.0,28150.0,36960.0,48350.0,60530.0,,,2016
918,43-9110,Statistical Assistants,broad,10900.0,3.7,23.22,48300.0,0.9,14.51,17.97,22.53,28.01,33.4,30190.0,37370.0,46850.0,58260.0,69480.0,,,2016
919,43-9111,Statistical Assistants,detailed,10900.0,3.7,23.22,48300.0,0.9,14.51,17.97,22.53,28.01,33.4,30190.0,37370.0,46850.0,58260.0,69480.0,,,2016
920,43-9190,Miscellaneous Office and Administrative Support Workers,broad,216650.0,1.3,17.33,36040.0,0.7,9.7,11.84,16.36,20.99,26.54,20170.0,24630.0,34020.0,43660.0,55210.0,,,2016
921,43-9199,"Office and Administrative Support Workers, All Other",detailed,216650.0,1.3,17.33,36040.0,0.7,9.7,11.84,16.36,20.99,26.54,20170.0,24630.0,34020.0,43660.0,55210.0,,,2016
922,45-0000,"Farming, Fishing, and Forestry Occupations",major,463640.0,1.2,13.37,27810.0,0.5,9.32,10.01,11.3,14.87,20.6,19380.0,20810.0,23510.0,30930.0,42860.0,,,2016
923,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,19550.0,2.3,23.47,48820.0,0.9,12.78,16.05,21.79,28.73,36.67,26570.0,33380.0,45320.0,59770.0,76270.0,,,2016
924,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,19550.0,2.3,23.47,48820.0,0.9,12.78,16.05,21.79,28.73,36.67,26570.0,33380.0,45320.0,59770.0,76270.0,,,2016
925,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,19550.0,2.3,23.47,48820.0,0.9,12.78,16.05,21.79,28.73,36.67,26570.0,33380.0,45320.0,59770.0,76270.0,,,2016
926,45-2000,Agricultural Workers,minor,397630.0,1.3,12.3,25570.0,0.4,9.21,10.01,10.93,13.26,17.64,19160.0,20810.0,22740.0,27570.0,36680.0,,,2016
927,45-2010,Agricultural Inspectors,broad,14710.0,3.1,21.28,44260.0,0.6,12.78,15.54,20.58,25.03,30.69,26580.0,32320.0,42800.0,52060.0,63840.0,,,2016
928,45-2011,Agricultural Inspectors,detailed,14710.0,3.1,21.28,44260.0,0.6,12.78,15.54,20.58,25.03,30.69,26580.0,32320.0,42800.0,52060.0,63840.0,,,2016
929,45-2020,Animal Breeders,broad,1270.0,11.5,20.35,42340.0,5.6,10.93,13.22,17.16,24.99,35.16,22730.0,27510.0,35690.0,51970.0,73130.0,,,2016
930,45-2021,Animal Breeders,detailed,1270.0,11.5,20.35,42340.0,5.6,10.93,13.22,17.16,24.99,35.16,22730.0,27510.0,35690.0,51970.0,73130.0,,,2016
931,45-2040,"Graders and Sorters, Agricultural Products",broad,38780.0,4.0,11.68,24280.0,0.9,8.78,9.82,10.83,12.61,16.23,18260.0,20430.0,22520.0,26240.0,33750.0,,,2016
932,45-2041,"Graders and Sorters, Agricultural Products",detailed,38780.0,4.0,11.68,24280.0,0.9,8.78,9.82,10.83,12.61,16.23,18260.0,20430.0,22520.0,26240.0,33750.0,,,2016
933,45-2090,Miscellaneous Agricultural Workers,broad,342870.0,1.6,11.95,24860.0,0.4,9.24,10.01,10.83,12.72,16.66,19210.0,20810.0,22520.0,26470.0,34660.0,,,2016
934,45-2091,Agricultural Equipment Operators,detailed,28700.0,4.7,14.63,30430.0,1.2,9.39,11.17,13.87,17.17,21.01,19540.0,23240.0,28850.0,35720.0,43690.0,,,2016
935,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,273450.0,1.9,11.45,23820.0,0.5,9.35,10.0,10.58,11.86,14.87,19450.0,20810.0,22000.0,24660.0,30940.0,,,2016
936,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,35670.0,2.6,12.9,26840.0,0.6,8.63,9.75,11.79,14.99,18.86,17940.0,20270.0,24520.0,31190.0,39230.0,,,2016
937,45-2099,"Agricultural Workers, All Other",detailed,5040.0,8.1,16.88,35120.0,2.8,9.54,11.55,14.98,19.56,26.21,19850.0,24020.0,31160.0,40690.0,54520.0,,,2016
938,45-3000,Fishing and Hunting Workers,minor,650.0,12.8,15.11,31440.0,6.0,8.69,10.25,14.08,19.42,22.85,18080.0,21320.0,29280.0,40390.0,47530.0,,,2016
939,45-3010,Fishers and Related Fishing Workers,broad,520.0,13.1,14.78,30740.0,7.2,8.49,9.57,13.04,19.64,23.12,17660.0,19900.0,27110.0,40860.0,48080.0,,,2016
940,45-3011,Fishers and Related Fishing Workers,detailed,520.0,13.1,14.78,30740.0,7.2,8.49,9.57,13.04,19.64,23.12,17660.0,19900.0,27110.0,40860.0,48080.0,,,2016
941,45-4000,"Forest, Conservation, and Logging Workers",minor,45820.0,2.1,18.37,38210.0,1.0,10.25,13.55,17.55,22.23,27.37,21330.0,28180.0,36510.0,46240.0,56930.0,,,2016
942,45-4010,Forest and Conservation Workers,broad,7170.0,3.9,15.0,31200.0,1.3,9.18,9.81,12.95,18.6,23.63,19100.0,20400.0,26940.0,38700.0,49150.0,,,2016
943,45-4011,Forest and Conservation Workers,detailed,7170.0,3.9,15.0,31200.0,1.3,9.18,9.81,12.95,18.6,23.63,19100.0,20400.0,26940.0,38700.0,49150.0,,,2016
944,45-4020,Logging Workers,broad,38650.0,2.4,19.0,39510.0,1.1,11.44,14.48,18.07,22.68,27.93,23790.0,30120.0,37590.0,47180.0,58080.0,,,2016
945,45-4021,Fallers,detailed,5370.0,11.0,20.62,42900.0,3.3,11.58,14.36,17.96,25.11,34.42,24090.0,29860.0,37370.0,52220.0,71590.0,,,2016
946,45-4022,Logging Equipment Operators,detailed,27250.0,2.9,18.69,38880.0,1.2,11.38,14.36,18.03,22.52,26.98,23680.0,29870.0,37490.0,46830.0,56110.0,,,2016
947,45-4023,Log Graders and Scalers,detailed,3020.0,5.9,18.34,38150.0,1.7,11.34,14.12,17.83,22.03,25.54,23590.0,29370.0,37090.0,45820.0,53110.0,,,2016
948,45-4029,"Logging Workers, All Other",detailed,3010.0,9.7,19.5,40560.0,3.2,12.33,16.01,18.73,22.68,27.61,25640.0,33300.0,38950.0,47180.0,57430.0,,,2016
949,47-0000,Construction and Extraction Occupations,major,5585420.0,0.3,23.51,48900.0,0.2,12.44,15.68,20.96,29.17,38.85,25880.0,32610.0,43610.0,60670.0,80820.0,,,2016
950,47-1000,Supervisors of Construction and Extraction Workers,minor,538220.0,0.6,32.71,68040.0,0.2,19.23,24.13,30.28,39.13,49.46,40010.0,50190.0,62980.0,81400.0,102880.0,,,2016
951,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,538220.0,0.6,32.71,68040.0,0.2,19.23,24.13,30.28,39.13,49.46,40010.0,50190.0,62980.0,81400.0,102880.0,,,2016
952,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,538220.0,0.6,32.71,68040.0,0.2,19.23,24.13,30.28,39.13,49.46,40010.0,50190.0,62980.0,81400.0,102880.0,,,2016
953,47-2000,Construction Trades Workers,minor,4216890.0,0.3,22.88,47580.0,0.2,12.42,15.53,20.34,28.31,37.86,25840.0,32290.0,42310.0,58890.0,78750.0,,,2016
954,47-2010,Boilermakers,broad,16660.0,4.8,29.9,62200.0,1.1,18.12,23.85,29.84,36.3,41.25,37690.0,49610.0,62060.0,75500.0,85800.0,,,2016
955,47-2011,Boilermakers,detailed,16660.0,4.8,29.9,62200.0,1.1,18.12,23.85,29.84,36.3,41.25,37690.0,49610.0,62060.0,75500.0,85800.0,,,2016
956,47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,77560.0,2.2,24.89,51770.0,1.1,13.66,17.39,22.88,30.02,39.54,28410.0,36160.0,47590.0,62450.0,82240.0,,,2016
957,47-2021,Brickmasons and Blockmasons,detailed,64370.0,2.5,25.69,53440.0,1.2,14.46,18.07,23.68,30.82,40.43,30070.0,37590.0,49250.0,64110.0,84100.0,,,2016
958,47-2022,Stonemasons,detailed,13190.0,7.6,20.98,43650.0,2.7,11.37,14.53,19.13,24.91,31.63,23650.0,30230.0,39780.0,51810.0,65790.0,,,2016
959,47-2030,Carpenters,broad,676980.0,0.8,23.24,48340.0,0.4,13.02,16.24,20.96,28.22,38.21,27070.0,33770.0,43600.0,58700.0,79480.0,,,2016
960,47-2031,Carpenters,detailed,676980.0,0.8,23.24,48340.0,0.4,13.02,16.24,20.96,28.22,38.21,27070.0,33770.0,43600.0,58700.0,79480.0,,,2016
961,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,77410.0,2.4,21.13,43950.0,1.3,10.79,14.23,18.82,25.62,34.81,22450.0,29600.0,39150.0,53300.0,72400.0,,,2016
962,47-2041,Carpet Installers,detailed,25660.0,5.0,21.3,44310.0,2.4,10.0,13.3,18.4,26.23,38.67,20810.0,27660.0,38280.0,54560.0,80440.0,,,2016
963,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,10340.0,6.3,20.37,42370.0,2.3,11.18,14.15,18.19,24.49,33.04,23260.0,29420.0,37840.0,50950.0,68720.0,,,2016
964,47-2043,Floor Sanders and Finishers,detailed,4590.0,10.0,18.7,38890.0,3.7,10.8,13.53,17.72,23.69,28.68,22470.0,28150.0,36860.0,49280.0,59660.0,,,2016
965,47-2044,Tile and Marble Setters,detailed,36830.0,3.6,21.52,44770.0,1.8,11.63,15.07,19.45,25.9,34.26,24200.0,31350.0,40460.0,53870.0,71260.0,,,2016
966,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,177340.0,1.5,21.04,43770.0,0.7,12.78,15.34,18.85,24.74,33.0,26580.0,31920.0,39210.0,51470.0,68640.0,,,2016
967,47-2051,Cement Masons and Concrete Finishers,detailed,173920.0,1.5,21.02,43720.0,0.7,12.79,15.35,18.84,24.72,32.92,26590.0,31920.0,39180.0,51430.0,68470.0,,,2016
968,47-2053,Terrazzo Workers and Finishers,detailed,3420.0,12.2,22.11,45990.0,4.7,12.49,15.2,19.68,26.29,36.28,25980.0,31610.0,40930.0,54680.0,75470.0,,,2016
969,47-2060,Construction Laborers,broad,912100.0,0.7,18.22,37890.0,0.3,10.34,12.76,16.07,21.67,30.09,21510.0,26550.0,33430.0,45080.0,62600.0,,,2016
970,47-2061,Construction Laborers,detailed,912100.0,0.7,18.22,37890.0,0.3,10.34,12.76,16.07,21.67,30.09,21510.0,26550.0,33430.0,45080.0,62600.0,,,2016
971,47-2070,Construction Equipment Operators,broad,412190.0,0.8,23.95,49810.0,0.3,13.96,16.91,21.65,29.14,38.32,29030.0,35170.0,45040.0,60610.0,79700.0,,,2016
972,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,51880.0,2.8,21.06,43800.0,1.2,12.57,15.18,18.74,24.57,33.79,26150.0,31560.0,38970.0,51100.0,70270.0,,,2016
973,47-2072,Pile-Driver Operators,detailed,3570.0,7.3,29.68,61740.0,2.9,15.26,19.23,26.48,41.06,47.52,31740.0,40000.0,55070.0,85400.0,98840.0,,,2016
974,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,356750.0,0.8,24.31,50560.0,0.3,14.29,17.19,22.06,29.56,38.56,29730.0,35760.0,45890.0,61480.0,80200.0,,,2016
975,47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,111650.0,2.2,23.3,48460.0,1.3,13.07,16.21,20.33,27.85,39.36,27180.0,33720.0,42280.0,57930.0,81860.0,,,2016
976,47-2081,Drywall and Ceiling Tile Installers,detailed,93180.0,2.3,22.79,47400.0,1.4,12.9,16.02,19.75,26.47,38.3,26830.0,33320.0,41090.0,55060.0,79660.0,,,2016
977,47-2082,Tapers,detailed,18480.0,4.0,25.86,53790.0,1.5,14.09,17.64,23.56,33.05,43.4,29320.0,36690.0,48990.0,68750.0,90260.0,,,2016
978,47-2110,Electricians,broad,607120.0,0.8,27.24,56650.0,0.5,15.29,19.02,25.35,33.49,43.47,31800.0,39570.0,52720.0,69670.0,90420.0,,,2016
979,47-2111,Electricians,detailed,607120.0,0.8,27.24,56650.0,0.5,15.29,19.02,25.35,33.49,43.47,31800.0,39570.0,52720.0,69670.0,90420.0,,,2016
980,47-2120,Glaziers,broad,47140.0,3.4,22.72,47260.0,1.2,12.9,16.03,20.16,27.22,38.97,26820.0,33340.0,41920.0,56620.0,81050.0,,,2016
981,47-2121,Glaziers,detailed,47140.0,3.4,22.72,47260.0,1.2,12.9,16.03,20.16,27.22,38.97,26820.0,33340.0,41920.0,56620.0,81050.0,,,2016
982,47-2130,Insulation Workers,broad,56770.0,3.3,21.67,45070.0,1.4,12.37,15.08,18.89,25.52,36.06,25720.0,31360.0,39280.0,53080.0,75010.0,,,2016
983,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,29500.0,4.4,18.99,39490.0,1.4,11.24,13.73,17.15,22.06,29.58,23380.0,28570.0,35660.0,45880.0,61520.0,,,2016
984,47-2132,"Insulation Workers, Mechanical",detailed,27270.0,5.1,24.57,51100.0,2.1,13.91,16.97,21.84,29.46,40.5,28920.0,35300.0,45430.0,61270.0,84230.0,,,2016
985,47-2140,Painters and Paperhangers,broad,220470.0,1.2,19.92,41430.0,0.7,11.95,14.49,18.04,23.81,30.55,24850.0,30130.0,37520.0,49520.0,63540.0,,,2016
986,47-2141,"Painters, Construction and Maintenance",detailed,217280.0,1.2,19.96,41510.0,0.7,11.95,14.51,18.06,23.85,30.61,24860.0,30190.0,37570.0,49610.0,63670.0,,,2016
987,47-2142,Paperhangers,detailed,3190.0,23.4,17.53,36470.0,3.1,11.66,13.44,16.23,20.53,25.75,24250.0,27950.0,33770.0,42690.0,53560.0,,,2016
988,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,451500.0,1.1,26.38,54870.0,0.5,14.23,18.01,24.18,32.28,42.51,29590.0,37460.0,50300.0,67150.0,88420.0,,,2016
989,47-2151,Pipelayers,detailed,39620.0,2.6,20.61,42860.0,0.9,12.66,14.79,18.47,24.94,32.47,26320.0,30760.0,38410.0,51870.0,67550.0,,,2016
990,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,411870.0,1.2,26.94,56030.0,0.6,14.63,18.53,24.74,33.06,43.53,30430.0,38530.0,51450.0,68770.0,90530.0,,,2016
991,47-2160,Plasterers and Stucco Masons,broad,22810.0,4.9,21.19,44070.0,1.6,12.89,15.65,18.7,24.45,34.27,26820.0,32560.0,38890.0,50850.0,71290.0,,,2016
992,47-2161,Plasterers and Stucco Masons,detailed,22810.0,4.9,21.19,44070.0,1.6,12.89,15.65,18.7,24.45,34.27,26820.0,32560.0,38890.0,50850.0,71290.0,,,2016
993,47-2170,Reinforcing Iron and Rebar Workers,broad,20020.0,5.6,25.77,53600.0,2.0,14.29,17.14,22.89,32.38,43.26,29720.0,35650.0,47600.0,67340.0,89980.0,,,2016
994,47-2171,Reinforcing Iron and Rebar Workers,detailed,20020.0,5.6,25.77,53600.0,2.0,14.29,17.14,22.89,32.38,43.26,29720.0,35650.0,47600.0,67340.0,89980.0,,,2016
995,47-2180,Roofers,broad,116410.0,1.7,20.23,42080.0,1.1,12.04,14.48,18.15,24.03,31.07,25040.0,30110.0,37760.0,49980.0,64630.0,,,2016
996,47-2181,Roofers,detailed,116410.0,1.7,20.23,42080.0,1.1,12.04,14.48,18.15,24.03,31.07,25040.0,30110.0,37760.0,49980.0,64630.0,,,2016
